"Code","Waarde","DatumVanaf","DatumTot","Toelichting"
"415","Wet agrarisch grondverkeer: Vestiging voorkeursrecht bij KB","2020-01-01",,"Aantekening PB"
"416","Wet agrarisch grondverkeer: Vestiging voorkeursrecht bij KB (in onderzoek)","2020-01-01",,"Aantekening PB"
"417","Sluiting gebouw, open erf of terrein, Woningwet","2020-01-01",,"Aantekening PB"
"418","Sluiting gebouw, open erf of terrein, Woningwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"419","Wet inzake de luchtverontreiniging: Gedoogplicht meting luchtverontreiniging","2020-01-01",,"Aantekening PB"
"420","Wet inzake de luchtverontreiniging: Gedoogplicht meting luchtverontreiniging (in onderzoek)","2020-01-01",,"Aantekening PB"
"421","Wet natuurbescherming: Aanwijzing Natura2000-gebied","2020-01-01",,"Aantekening PB"
"422","Wet natuurbescherming: Aanwijzing Natura2000-gebied (in onderzoek)","2020-01-01",,"Aantekening PB"
"423","Wet natuurbescherming: Aanwijzing bijzonder nationaal natuurgebied","2020-01-01",,"Aantekening PB"
"424","Wet natuurbescherming: Aanwijzing bijzonder nationaal natuurgebied (in onderzoek)","2020-01-01",,"Aantekening PB"
"425","Wet natuurbescherming: Verbod vellen houtopstanden","2020-01-01",,"Aantekening PB"
"426","Wet natuurbescherming: Verbod vellen houtopstanden (in onderzoek)","2020-01-01",,"Aantekening PB"
"427","Wet algemene bepalingen omgevingsrecht: Oplegging last onder bestuursdwang en/of dwangsom dat ook geldt voor rechtsopvolgers","2020-01-01",,"Aantekening PB"
"428","Wet algemene bepalingen omgevingsrecht: Oplegging last onder bestuursdwang en/of dwangsom dat ook geldt voor rechtsopvolgers (in onderzoek)","2020-01-01",,"Aantekening PB"
"429","Wet algemene bepalingen omgevingsrecht: Oplegging last onder bestuursdwang en/of dwangsom, niet geldend voor rechtsopvolgers","2020-01-01",,"Aantekening PB"
"430","Wet algemene bepalingen omgevingsrecht: Oplegging last onder bestuursdwang en/of dwangsom, niet geldend voor rechtsopvolgers (in onderzoek)","2020-01-01",,"Aantekening PB"
"431","Wet ruimtelijke ordening: Exploitatieplan","2020-01-01",,"Aantekening PB"
"432","Wet ruimtelijke ordening: Exploitatieplan (in onderzoek)","2020-01-01",,"Aantekening PB"
"433","Waterwet: Bevel bij ongewoon voorval","2020-01-01",,"Aantekening PB"
"434","Waterwet: Bevel bij ongewoon voorval (in onderzoek)","2020-01-01",,"Aantekening PB"
"435","Waterwet: Bevel verrichten onderzoek en tijdelijke beveiligingsmaatregelen","2020-01-01",,"Aantekening PB"
"436","Waterwet: Bevel verrichten onderzoek en tijdelijke beveiligingsmaatregelen (in onderzoek)","2020-01-01",,"Aantekening PB"
"437","Waterwet: Gedoogplicht onderzoek of waterstaatswerk","2020-01-01",,"Aantekening PB"
"438","Waterwet: Gedoogplicht onderzoek of waterstaatswerk (in onderzoek)","2020-01-01",,"Aantekening PB"
"439","Bestuursdwangbesluit of dwangsombesluit, Woningwet","2020-01-01",,"Aantekening PB"
"440","Bestuursdwangbesluit of dwangsombesluit, Woningwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"441","Plicht tot het treffen van voorzieningen, Woningwet","2020-01-01",,"Aantekening PB"
"442","Plicht tot het treffen van voorzieningen, Woningwet (in onderzoek)","2020-01-01",,"Aantekening PB"
"443","Wet voorkeursrecht gemeenten: Besluit aanwijzing gronden","2020-01-01",,"Aantekening PB"
"444","Wet voorkeursrecht gemeenten: Besluit aanwijzing gronden (in onderzoek)","2020-01-01",,"Aantekening PB"
"445","Wet voorkeursrecht gemeenten: Voorstel aanwijzing gronden","2020-01-01",,"Aantekening PB"
"446","Wet voorkeursrecht gemeenten: Voorstel aanwijzing gronden (in onderzoek)","2020-01-01",,"Aantekening PB"
"447","Woningwet: Plicht treffen voorzieningen tot niveau nieuwbouw","2020-01-01",,"Aantekening PB"
"448","Woningwet: Plicht treffen voorzieningen tot niveau nieuwbouw (in onderzoek)","2020-01-01",,"Aantekening PB"
"449","Woningwet: Plicht treffen voorzieningen welstand","2020-01-01",,"Aantekening PB"
"450","Woningwet: Plicht treffen voorzieningen welstand (in onderzoek)","2020-01-01",,"Aantekening PB"
"451","Woningwet: Plicht ingebruikgeving object aan een ander","2020-01-01",,"Aantekening PB"
"452","Woningwet: Plicht ingebruikgeving object aan een ander (in onderzoek)","2020-01-01",,"Aantekening PB"
"453","Woningwet: Sluiting object","2020-01-01",,"Aantekening PB"
"454","Woningwet: Sluiting object (in onderzoek)","2020-01-01",,"Aantekening PB"
"455","Woningwet: Oplegging last onder bestuursdwang en/of dwangsom dat ook geldt voor rechtsopvolgers","2020-01-01",,"Aantekening PB"
"456","Woningwet: Oplegging last onder bestuursdwang en/of dwangsom dat ook geldt voor rechtsopvolgers (in onderzoek)","2020-01-01",,"Aantekening PB"
"457","Woningwet: Oplegging last onder bestuursdwang en/of dwangsom niet geldend voor rechtsopvolgers","2020-01-01",,"Aantekening PB"
"458","Woningwet: Oplegging last onder bestuursdwang en/of dwangsom niet geldend voor rechtsopvolgers (in onderzoek)","2020-01-01",,"Aantekening PB"
