"Code","Waarde","DatumVanaf","DatumTot","Toelichting"
"530","gekozen woonplaats (wijziging)","2016-01-01",,
"531","gemeentelijke herindeling","2016-01-01",,
"532","aanvullende akte","2016-01-01",,
"533","herverkaveling (wettelijk)","2016-01-01",,
"534","huurkoop","2016-01-01",,
"535","huurkoop (overeenkomst)","2016-01-01",,
"536","huwelijkse voorwaarden","2016-01-01",,
"537","hypotheek","2016-01-01",,
"538","hypotheek (doorhaling)","2016-01-01",,"Gehele of Gedeeltelijke doorhaling"
"539","hypotheek (wijziging)","2016-01-01",,"Ged. doorhaling hoofdsom, hypotheekhouder of  hypotheekgever"
"540","kavelruil","2016-01-01",,
"541","kavelruil overeenkomst","2016-01-01",,
"542","kavelruil overeenkomst (beëindiging)","2016-01-01",,
"543","koopovereenkomst (beëindiging)","2016-01-01",,
"544","koopovereenkomst (opvoeren)","2016-01-01","2018-09-01","Wordt 651, 652, 653"
"545","stuk betreffende kwalitatieve verplichting","2016-01-01",,"Ontstaan of Beëindiging"
"546","mandeligheid (beëindiging)","2016-01-01",,
"547","mandeligheid (ontstaan)","2016-01-01",,
"548","melding authentieke gegevens","2016-01-01",,
"549","naamswijziging persoon","2016-01-01","2018-09-01","Wordt 635, 637, 638"
"550","onderbewindstelling (algeheel)","2016-01-01","2016-05-01",
"551","onderbewindstelling (beperkt)","2016-01-01","2016-05-01",
"552","onder curatelestelling","2016-01-01","2016-05-01",
"553","overdracht naar aanleiding van ontbinding rechtspersoon","2016-01-01",,
"554","onteigening","2016-01-01",,
"555","overdracht (eigendom en/of beperkt recht)","2016-01-01","2018-09-01","Wordt 606, 607, 608, 641, 642"
"556","overdracht (eigendom en/of beperkt recht) onder voorbehoud zakelijk recht","2016-01-01",,
"557","POS (Intern stuk)","2016-01-01","2018-09-01",
"558","perceelsplitsing","2016-01-01",,
"559","perceelvereniging","2016-01-01",,
"560","rangwisseling","2016-01-01",,
"561","rechterlijke uitspraak","2016-01-01",,
"562","instelling rechtsmiddel","2016-01-01",,
"563","instelling rechtsvordering","2016-01-01",,
"564","verbetering","2016-01-01",,
"565","inbreng in of ontbinding van personenvennootschap","2016-01-01",,
"566","registratie eigendom netwerk","2016-01-01",,
"567","registratie eigendom netwerk (beëindiging)","2016-01-01",,
"568","registreren oud vaderlands recht","2016-01-01",,
"569","reglement mede-eigenaren","2016-01-01",,
"570","relaas van branding","2016-01-01",,
"571","schuldsanering natuurlijke personen","2016-01-01","2016-05-01",
"572","stuk betreffende erfdienstbaarheden","2016-01-01",,
"573","subrogatie","2016-01-01",,
"574","surseance van betaling","2016-01-01","2016-05-01",
"575","teboekstelling","2016-01-01",,
"576","teboekstelling (doorhaling)","2016-01-01",,
"577","teboekstelling (wijziging)","2016-01-01",,
"578","uittreksel boedelregister (wijze van aanvaarding/ verwerping)","2016-01-01",,
"579","verdeling van gemeenschap (erfgenamen)","2016-01-01",,
"580","verdeling van gemeenschap (gezamenlijk rechthebbenden)","2016-01-01",,
"581","verdeling van gemeenschap (huwelijk / geregistreerd partnerschap)","2016-01-01",,
"582","verdeling van gemeenschap (huwelijk)","2016-01-01","2016-05-01",
"583","openbare verkoop (onvrijwillig)","2016-01-01",,
"584","verjaring","2016-01-01","2018-09-01","Eigendom of bestaande beperkt recht; nieuwe erfdienstbaarheid, wordt 630, 631"
"585","verklaring van erfrecht","2016-01-01",,
"586","verkrijging onder ontbindende voorwaarde","2016-01-01","2018-09-01",
"587","vernieuwing","2016-01-01",,
"588","vaststellingsovereenkomst","2016-01-01",,
"589","voorovereenkomst tot koop art 10 WVG","2016-01-01","2018-09-01","Wordt 651, 652, 653"
"590","voorwaarde vervulling / tijdsbepaling","2016-01-01","2018-09-01","Vervulling opschortende voorwaarde / opschortende tijdsbepaling; vervulling ontbindende voorwaarde / ontbindende tijdsbepaling, wordt 625, 626, 627, 628, 650"
"591","waardeloosheid (verklaring van)","2016-01-01",,
"592","wijziging persoonsgegevens","2016-01-01",,
"593","overig bij object aan te tekenen stuk (ontstaan)","2016-01-01",,
"594","beperking beschikkingsbevoegdheid","2016-01-01","2018-09-01","Algeheel; beperkt tot registergoederen, wordt 645, 646, 649"
"595","beperking beschikkingsbevoegdheid opheffen","2016-01-01",,"Algeheel of beperkt tot registergoederen"
"596","dwaling omtrent grensaanwijs","2016-01-01",,
"597","omzetting rechtspersoon","2016-01-01",,
"598","splitsen rechtspersoon","2016-01-01",,
"599","appartementsrechtsplitsing (wijzigen grondperceel)","2016-01-01","2018-09-01","Wordt 622, 623"
"600","appartementsrechtsplitsing (wijzigen appartementindices)","2016-01-01","2018-09-01","Wordt 618, 619"
"601","appartementsrechtsplitsing (wijzigen reglement / voorwaarden)","2016-01-01",,
"602","verkrijging onder opschortende voorwaarde","2016-01-01","2018-09-01","Wordt 624, 643"
"603","herstel Openbare registers","2016-01-01",,
"604","mandeligheid (wijziging)","2016-01-01",,
"605","kadastrale meetpost","2016-01-01",,
"606","overdracht (eigendom en/of beperkt recht)","2016-01-01",,
"607","ruiling","2016-01-01",,
"608","schenking","2016-01-01",,
"609","vestiging zakelijk recht van erfpacht","2016-01-01",,
"610","vestiging zakelijk recht van opstal","2016-01-01",,
"611","vestiging zakelijk recht van vruchtgebruik","2016-01-01",,
"613","vestiging zakelijk recht van gebruik en bewoning","2016-01-01",,
"614","vestiging zakelijk recht overig","2016-01-01",,
"616","splitsing in appartementsrechten","2016-01-01",," "
"617","ondersplitsing in appartementsrechten","2016-01-01",,
"618","wijziging splitsing m.b.t. appartementindices","2016-01-01",,
"619","wijziging ondersplitsing m.b.t. appartementindices","2016-01-01",,
"620","opheffing splitsing in appartementsrechten","2016-01-01",,
"621","opheffing ondersplitsing in appartementsrechten","2016-01-01",,
"622","wijziging splitsing m.b.t. onttrekken grondperceel","2016-01-01",,
"623","wijziging splitsing m.b.t. toevoegen grondperceel","2016-01-01",,
"625","vervulling opschortende voorwaarde","2016-01-01",,
"626","vervulling ontbindende voorwaarde (overdracht)","2016-01-01",,
"627","stuk vervallen opschortende voorwaarde","2016-01-01",,
"628","stuk vervallen ontbindende voorwaarde","2016-01-01",,
"629","afkoop grondrente","2016-01-01",,
"630","verjaring (betwist)","2016-01-01",,
"631","verjaring (niet betwist)","2016-01-01",,
"632","opzegging beperkt zakelijk recht","2016-01-01",,
"633","vervallen verklaring beperkt zakelijk recht","2016-01-01",,
"634","afstand beperkt zakelijk recht","2016-01-01",,
"635","naamswijziging rechtspersoon","2016-01-01",,
"636","doorhaling overig aan te tekenen stuk","2016-01-01",,
"637","verandering geslachtsnaam","2016-01-01",,
"638","verandering voornaam","2016-01-01",,
"641","afgifte legaat","2016-01-01",,
"642","overdracht om niet","2016-01-01",,
"643","verkrijging door een rechtspersoon in oprichting","2016-01-01",,
"644","vestiging zakelijk recht van opstal nutsvoorzieningen","2016-01-01",,
"645","beperking beschikkingsbevoegdheid m.b.t. onroerend goed","2016-01-01",,
"646","faillietverklaring","2016-01-01",,
"647","toestemming voor een boom, venster, enz. binnen verboden afstand","2016-01-01",,
"648","afwijkende regeling onderhoud niet bevaarbare sloot, gracht, enz.","2016-01-01",,
"649","stuk m.b.t. beperking beschikkingsbevoegdheid","2016-01-01",,
"650","verschijning onzeker tijdstip (art. 30 KW)","2016-01-01","2018-03-19",
"651","koopovereenkomst, art. 7:3 BW en 10 WVG","2016-01-01",,
"652","koopovereenkomst, art. 7:3 BW","2016-01-01",,
"653","koopovereenkomst of voorovereenkomst koop, art. 10 WVG","2016-01-01",,
"654","stuk betreffende landinrichtingsrente","2016-01-01",,
"655","spiegelsplitsing t.b.v. afkoop erfpacht","2016-01-01",," "
"656","overig bij tenaamstelling aan te tekenen stuk (ontstaan)","2016-01-01",,
"657","overig bij zekerheidsstelling aan te tekenen stuk (ontstaan)","2016-01-01",,
"658","vervulling ontbindende voorwaarde (vestiging beperkt recht)","2016-01-01",,
"659","openbare verkoop (vrijwillig)","2016-01-01",,
"660","beslag (wijziging)","2016-01-01",,
"661","registratie eigendom netwerk (wijziging)","2016-01-01",,
"662","verticale splitsing erfpacht","2016-01-01",,
"663","beperkt recht (wijziging einddatum)","2016-01-01",,
"664","inschrijving gemeenschap van goederen","2016-01-01",,
"665","privatieve last","2016-01-01",,
"666","wijziging burgerlijke staat","2016-01-01",,
"667","uitoefening retentierecht","2016-01-01",,
"668","wet geluidshinder","2016-01-01",,
"669","afstand of vermenging na afkoop erfpachtrecht","2016-01-01",,
"670","dwaling (overig)","2016-01-01",,
"671","vermenging","2016-01-01",,
"672","attendering verwerkt stuk","2016-01-01",,
"673","migratie Koers","2016-01-01","2017-10-02","Generiek stukdeel voor migratie van AKR-mutatiesoort"
"674","vereniging erfpacht","2016-01-01",,
"675","verklaring van waardeloosheid van een gedeelte van een inschrijving","2016-01-01",,
"676","toelichting bewaarder","2016-01-01",,
"677","schenking onder voorbehoud van","2016-01-01",,
"678","verdeling van gemeenschap onder voorbehoud van","2016-01-01",,
"679","onderzoek publiekrechtelijke beperking beëindigen","2016-01-01",,
"680","wijzigen objectadressen","2016-01-01",,
"681","echtscheiding","2016-01-01",,
"682","heruitgifte beperkt recht","2016-01-01",,
"683","overgang i.v.m. gemeentelijke herindeling","2018-11-15",,
"684","claim op netwerk","2018-11-15",,
"685","Ambtshalve wijziging einddatum publiekrechtelijke beperking","2019-11-11",,"voor BRK-PB wijzigingen die zonder tia-stuk worden uitgevoerd."
"686","Ambtshalve wijziging beperkingsgebied publiekrechtelijke beperking","2019-11-11",,"voor BRK-PB wijzigingen die zonder tia-stuk worden uitgevoerd."
"687","Correctie publiekrechtelijke beperking ","2019-11-11",,"voor BRK-PB wijzigingen die zonder tia-stuk worden uitgevoerd."
